time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,date,precipIntensityMaxTime,precipType,precipAccumulation
1465012800,Mostly cloudy throughout the day.,partly-cloudy-day,1465032420,1465086300,1.0,0.0004,0.0056,0.18,81.54,1465064760,65.61,1465124640,83.45,1465064460,66.51,1465124160,65.3,0.8,1015.0,1.61,7.82,1465074300,183,0.85,7,1465056360,8.508,64.08,1465020420,81.54,1465064760,65.03,1465020300,83.45,1465064460,2016-06-04,1465092000.0,rain,
1465099200,Rain until evening.,rain,1465118820,1465172700,0.04,0.018,0.1626,0.99,72.89,1465163340,65.72,1465187580,73.41,1465163340,66.92,1465186800,64.27,0.88,1007.8,2.01,8.91,1465146180,149,0.89,5,1465145460,7.586,65.61,1465124640,72.89,1465163340,66.51,1465124160,73.41,1465163340,2016-06-05,1465170960.0,rain,
1465185600,Partly cloudy throughout the day.,partly-cloudy-day,1465205220,1465259160,0.07,0.0,0.0,0.0,84.61,1465239780,69.16,1465293720,84.11,1465239780,70.16,1465293540,61.64,0.67,1004.2,3.41,11.54,1465232640,246,0.5,10,1465232340,9.32,65.72,1465187580,84.61,1465239780,66.92,1465186800,84.11,1465239780,2016-06-06,1465196400.0,,
1465272000,Partly cloudy throughout the day.,partly-cloudy-day,1465291560,1465345620,0.11,0.0,0.0005,0.1,85.37,1465321020,59.9,1465379940,84.85,1465321080,60.39,1465379940,59.05,0.59,999.9,3.02,12.69,1465354800,271,0.36,9,1465315440,9.855,67.05,1465354800,85.37,1465321020,67.54,1465354800,84.85,1465321080,2016-06-07,1465333080.0,,
1465358400,Rain in the afternoon and evening.,rain,1465377960,1465432020,0.14,0.0137,0.1345,0.99,66.7,1465399800,53.45,1465466340,66.2,1465399800,53.94,1465466340,48.89,0.64,1003.7,5.11,13.75,1465419720,294,0.42,6,1465397760,9.202,53.24,1465411920,66.7,1465399800,53.73,1465411920,66.2,1465399800,2016-06-08,1465410300.0,rain,
1465444800,Clear throughout the day.,clear-day,1465464360,1465518480,0.18,0.0,0.0,0.0,72.08,1465508880,56.88,1465553040,71.58,1465508880,57.37,1465553040,41.4,0.47,1009.7,5.88,17.71,1465491300,301,0.22,9,1465488840,9.997,53.45,1465466340,72.08,1465508880,53.94,1465466340,71.58,1465508880,2016-06-09,,,
1465531200,Clear throughout the day.,clear-day,1465550760,1465604880,0.21,0.0,0.0,0.0,77.52,1465594800,54.95,1465635000,77.02,1465594800,55.44,1465635000,39.94,0.38,1014.9,3.64,12.84,1465585320,313,0.1,10,1465576860,9.997,56.88,1465553040,77.52,1465594800,57.37,1465553040,77.02,1465594800,2016-06-10,,,
1465617600,Partly cloudy throughout the day.,partly-cloudy-day,1465637160,1465691340,0.24,0.0,0.0,0.0,89.06,1465682040,75.23,1465711620,92.05,1465684200,76.16,1465711800,56.92,0.56,1011.7,2.76,11.38,1465661700,233,0.47,6,1465658700,9.997,54.95,1465635000,89.06,1465682040,55.44,1465635000,92.05,1465684200,2016-06-11,,,
1465704000,Clear throughout the day.,clear-day,1465723560,1465777740,0.27,0.0,0.0,0.0,84.04,1465743540,57.03,1465811700,84.43,1465736460,57.52,1465811700,54.88,0.49,1004.5,6.08,18.49,1465760160,305,0.23,9,1465753800,9.942,63.5,1465786800,84.04,1465743540,63.99,1465786800,84.43,1465736460,2016-06-12,,,
1465790400,Clear throughout the day.,partly-cloudy-day,1465809960,1465864200,0.3,0.0,0.0,0.0,73.06,1465847040,58.46,1465898400,72.56,1465847040,58.95,1465898400,48.5,0.55,1009.6,5.92,15.93,1465840440,315,0.39,9,1465840380,9.997,57.03,1465811700,73.06,1465847040,57.52,1465811700,72.56,1465847040,2016-06-13,,,
1465876800,Clear throughout the day.,clear-day,1465896360,1465950600,0.33,0.0,0.0,0.0,79.87,1465935600,59.51,1465983240,79.37,1465935600,60.0,1465983240,46.83,0.47,1012.5,3.55,10.19,1465930740,318,0.17,10,1465923240,9.997,58.46,1465898400,79.87,1465935600,58.95,1465898400,79.37,1465935600,2016-06-14,,,
1465963200,Clear throughout the day.,clear-day,1465982760,1466037000,0.36,0.0,0.0,0.0,85.23,1466017200,66.91,1466074920,84.73,1466017200,67.85,1466075160,51.39,0.48,1013.0,1.64,9.9,1466020860,232,0.09,10,1466009820,9.997,59.51,1465983240,85.23,1466017200,60.0,1465983240,84.73,1466017200,2016-06-15,,,
1466049600,Possible drizzle in the morning and afternoon.,rain,1466069160,1466123460,0.39,0.0012,0.0119,0.42,73.46,1466116080,63.51,1466156640,72.96,1466116080,64.06,1466156700,61.0,0.73,1008.3,0.47,4.96,1466099940,162,0.89,5,1466096040,9.701,66.22,1466132400,73.59,1466049600,66.8,1466132400,73.09,1466049600,2016-06-16,1466078040.0,rain,
1466136000,Partly cloudy throughout the day.,partly-cloudy-day,1466155560,1466209860,0.42,0.0,0.0,0.0,74.88,1466191920,57.56,1466240040,74.38,1466191920,58.05,1466240040,55.08,0.63,1013.2,2.19,10.68,1466190540,107,0.37,6,1466179860,9.962,63.36,1466218800,74.88,1466191920,63.85,1466218800,74.38,1466191920,2016-06-17,,,
1466222400,Clear throughout the day.,clear-day,1466241960,1466296260,0.46,0.0,0.0,0.0,84.42,1466274360,64.71,1466330100,83.92,1466274360,65.2,1466330100,52.77,0.53,1022.5,1.58,8.06,1466284020,170,0.12,10,1466268660,9.996,57.56,1466240040,84.42,1466274360,58.05,1466240040,83.92,1466274360,2016-06-18,,,
1466308800,Clear throughout the day.,clear-day,1466328360,1466382720,0.49,0.0,0.0,0.0,84.84,1466355960,61.99,1466410080,84.35,1466356080,62.58,1466410080,57.65,0.59,1025.2,2.08,10.91,1466370480,142,0.25,10,1466355120,9.997,64.71,1466330100,84.84,1466355960,65.2,1466330100,84.35,1466356080,2016-06-19,,,
1466395200,Clear throughout the day.,clear-day,1466414760,1466469120,0.52,0.0,0.0,0.0,82.57,1466443860,72.38,1466510400,83.83,1466443500,72.94,1466510400,62.83,0.7,1019.2,1.86,10.01,1466456220,159,0.19,9,1466439780,9.929,61.99,1466410080,82.57,1466443860,62.58,1466410080,83.83,1466443500,2016-06-20,,,
1466481600,Partly cloudy throughout the day.,partly-cloudy-day,1466501160,1466555520,0.55,0.0001,0.0019,0.3,87.73,1466538300,64.58,1466585700,87.23,1466538300,65.07,1466585700,57.74,0.49,1008.8,3.41,14.16,1466506620,276,0.44,10,1466524560,9.913,72.38,1466510520,87.73,1466538300,72.93,1466510580,87.23,1466538300,2016-06-21,1466509680.0,rain,
1466568000,Clear throughout the day.,clear-day,1466587620,1466641920,0.58,0.0,0.0,0.0,85.08,1466614800,67.37,1466673300,84.58,1466614800,67.86,1466673300,52.56,0.45,1009.7,2.65,15.14,1466625540,298,0.3,9,1466612820,9.973,64.58,1466585700,85.08,1466614800,65.07,1466585700,84.58,1466614800,2016-06-22,,,
1466654400,Mostly cloudy throughout the day.,partly-cloudy-day,1466674020,1466728320,0.62,0.0,0.0,0.0,82.24,1466708460,66.97,1466757660,82.44,1466708460,67.69,1466758440,59.45,0.62,1010.9,0.74,4.94,1466709480,154,0.55,5,1466705040,9.993,67.37,1466673300,82.24,1466708460,67.86,1466673300,82.44,1466708460,2016-06-23,,,
1466740800,Clear throughout the day.,clear-day,1466760420,1466814780,0.65,0.0,0.0,0.0,81.06,1466787300,63.0,1466848020,80.62,1466787360,63.55,1466847960,58.74,0.62,1016.1,3.02,20.72,1466784000,94,0.15,10,1466788080,9.486,66.97,1466757660,81.06,1466787300,67.69,1466758440,80.62,1466787360,2016-06-24,,,
1466827200,Clear throughout the day.,clear-day,1466846880,1466901180,0.69,0.0,0.0,0.0,82.32,1466883660,63.17,1466934960,81.82,1466883660,63.66,1466934960,57.58,0.61,1021.4,2.26,7.63,1466884980,138,0.03,10,1466873820,9.984,63.0,1466848020,82.32,1466883660,63.55,1466847960,81.82,1466883660,2016-06-25,,,
1466913600,Clear throughout the day.,clear-day,1466933280,1466987580,0.72,0.0,0.0,0.0,84.17,1466961240,64.78,1467021000,83.93,1466962080,65.27,1467021000,58.01,0.58,1022.2,2.12,10.98,1466971200,172,0.21,10,1466959920,9.959,63.17,1466934960,84.17,1466961240,63.66,1466934960,83.93,1466962080,2016-06-26,,,
1467000000,Light rain in the evening and overnight.,rain,1467019680,1467073980,0.76,0.0024,0.047,0.99,83.03,1467049920,68.69,1467115200,83.93,1467049500,70.08,1467115200,61.96,0.68,1017.8,3.09,12.53,1467051240,182,0.31,9,1467049380,9.459,64.78,1467021000,83.03,1467049920,65.27,1467021000,83.93,1467049500,2016-06-27,1467082800.0,rain,
1467086400,Possible light rain overnight.,rain,1467106140,1467160380,0.8,0.0078,0.057,1.0,75.31,1467142140,67.82,1467193680,75.99,1467142080,69.19,1467193680,68.35,0.9,1013.6,1.67,7.58,1467146760,159,0.99,5,1467133140,7.985,68.68,1467115320,75.31,1467142140,70.07,1467115440,75.99,1467142080,2016-06-28,1467086580.0,rain,
1467172800,Mostly cloudy throughout the day.,rain,1467192540,1467246780,0.83,0.0022,0.0474,0.67,83.74,1467227280,66.9,1467278100,83.54,1467226680,67.39,1467278100,63.92,0.71,1011.5,1.83,10.0,1467236220,299,0.6,7,1467221040,8.865,67.82,1467193680,83.74,1467227280,69.19,1467193680,83.54,1467226680,2016-06-29,1467172800.0,rain,
1467259200,Clear throughout the day.,clear-day,1467279000,1467333120,0.87,0.0,0.0,0.0,84.69,1467315360,67.45,1467366900,84.17,1467315300,68.18,1467366840,59.43,0.58,1015.5,1.97,8.85,1467320460,250,0.19,9,1467302700,9.991,66.9,1467278100,84.69,1467315360,67.39,1467278100,84.17,1467315300,2016-06-30,,,
1467345600,Rain in the evening and overnight.,rain,1467365400,1467419520,0.91,0.0152,0.15,0.97,80.13,1467393180,65.19,1467453540,82.72,1467393480,65.68,1467453600,66.5,0.79,1014.0,2.13,10.95,1467399120,158,0.6,6,1467392580,9.162,67.45,1467366900,80.13,1467393180,68.18,1467366840,82.72,1467393480,2016-07-01,1467413700.0,rain,
1467432000,Partly cloudy throughout the day.,clear-day,1467451860,1467505920,0.95,0.0,0.0034,0.33,77.09,1467494520,62.69,1467538380,76.59,1467494520,63.18,1467538380,56.11,0.61,1014.4,3.65,12.6,1467475560,306,0.3,8,1467475380,9.857,65.19,1467453540,77.09,1467494520,65.68,1467453600,76.59,1467494520,2016-07-02,1467432000.0,,
1467518400,Clear throughout the day.,clear-day,1467538260,1467592320,0.98,0.0,0.0,0.0,79.25,1467565860,64.83,1467626160,78.75,1467565860,65.31,1467626160,55.1,0.55,1018.4,1.57,8.36,1467572520,224,0.2,9,1467565320,9.997,62.69,1467538380,79.25,1467565860,63.18,1467538380,78.75,1467565860,2016-07-03,,,
1467604800,Rain in the evening and overnight.,rain,1467624720,1467678720,0.02,0.001,0.0223,0.82,83.57,1467651720,68.93,1467691800,83.08,1467651900,70.39,1467691620,61.0,0.66,1017.0,2.37,10.78,1467655680,194,0.35,10,1467651540,9.618,64.83,1467626160,83.57,1467651720,65.31,1467626160,83.08,1467651900,2016-07-04,1467687600.0,rain,
1467691200,Light rain in the morning.,rain,1467711120,1467765060,0.06,0.0193,0.142,1.0,87.5,1467753840,72.71,1467798540,90.59,1467752880,74.14,1467798540,69.23,0.77,1008.6,1.56,8.5,1467751980,300,0.73,5,1467740880,8.176,68.93,1467691800,87.5,1467753840,70.39,1467691620,90.59,1467752880,2016-07-05,1467695340.0,rain,
1467777600,Clear throughout the day.,clear-day,1467797580,1467851460,0.09,0.0,0.0,0.0,91.47,1467827640,75.36,1467885420,94.1,1467827640,77.02,1467885360,68.35,0.63,1010.4,1.56,7.92,1467825120,208,0.16,9,1467821100,9.997,72.71,1467798540,91.47,1467827640,74.14,1467798540,94.1,1467827640,2016-07-06,,,
1467864000,Humid and partly cloudy throughout the day.,partly-cloudy-day,1467884040,1467937860,0.12,0.0006,0.004,0.33,89.55,1467906120,74.11,1467971580,95.96,1467905340,75.86,1467971580,71.97,0.73,1007.9,1.33,8.8,1467907500,194,0.37,7,1467904020,9.093,75.36,1467885420,89.55,1467906120,77.02,1467885360,95.96,1467905340,2016-07-07,1467932400.0,rain,
1467950400,Possible drizzle in the evening.,rain,1467970440,1468024200,0.16,0.001,0.0144,0.54,85.89,1467993540,65.54,1468058400,91.77,1467993660,66.52,1468058520,70.66,0.81,1008.5,2.4,10.26,1468008720,109,0.55,7,1467990240,8.989,69.43,1468033200,85.89,1467993540,70.63,1468033200,91.77,1467993660,2016-07-08,1468018980.0,rain,
1468036800,Rain in the morning and overnight.,rain,1468056900,1468110600,0.19,0.0029,0.1227,0.95,70.93,1468087560,66.48,1468144500,71.09,1468087920,67.83,1468144500,64.27,0.87,1010.4,2.69,9.07,1468036800,117,1.0,5,1468083780,8.375,65.54,1468058400,70.93,1468087560,66.52,1468058520,71.09,1468087920,2016-07-09,1468119600.0,rain,
1468123200,Mostly cloudy throughout the day.,rain,1468143360,1468197000,0.22,0.0023,0.102,0.96,80.0,1468186680,65.36,1468228920,79.89,1468186680,65.85,1468228920,64.41,0.75,1010.8,2.87,12.13,1468191840,298,0.75,6,1468169700,8.851,66.48,1468144500,80.0,1468186680,67.83,1468144500,79.89,1468186680,2016-07-10,1468123200.0,rain,
1468209600,Partly cloudy throughout the day.,partly-cloudy-day,1468229760,1468283340,0.25,0.0,0.0,0.0,81.79,1468272240,65.75,1468310220,81.81,1468272420,66.49,1468310280,60.27,0.66,1017.6,1.66,8.28,1468242420,355,0.35,6,1468255260,9.997,65.36,1468228920,81.79,1468272240,65.85,1468228920,81.81,1468272420,2016-07-11,,,
1468296000,Partly cloudy throughout the day.,clear-day,1468316220,1468369740,0.28,0.0,0.0,0.0,82.67,1468350720,69.49,1468401000,84.2,1468350600,70.68,1468401120,64.34,0.72,1019.0,2.5,11.64,1468357380,170,0.24,9,1468342380,9.973,65.75,1468310220,82.67,1468350720,66.49,1468310280,84.2,1468350600,2016-07-12,,,
1468382400,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1468402680,1468456080,0.31,0.0002,0.0021,0.17,84.18,1468429080,74.24,1468465860,88.4,1468429020,75.86,1468466040,68.08,0.77,1017.6,2.34,9.56,1468440480,190,0.46,7,1468429140,9.997,69.49,1468401000,84.18,1468429080,70.68,1468401120,88.4,1468429020,2016-07-13,1468445460.0,rain,
1468468800,Rain in the afternoon and evening.,rain,1468489140,1468542480,0.34,0.0123,0.2138,0.92,88.1,1468522620,77.39,1468576620,98.37,1468522620,79.24,1468576680,73.7,0.82,1012.0,2.04,9.81,1468521180,186,0.71,6,1468519080,8.881,74.28,1468475580,88.1,1468522620,75.92,1468468800,98.37,1468522620,2016-07-14,1468530120.0,rain,
1468555200,Humid throughout the day.,clear-day,1468575540,1468628820,0.37,0.0,0.0,0.0,90.11,1468606140,74.19,1468663080,95.52,1468605420,75.28,1468663080,70.24,0.64,1010.8,2.15,9.1,1468615920,253,0.21,7,1468594920,9.662,77.39,1468576620,90.11,1468606140,79.24,1468576680,95.52,1468605420,2016-07-15,,,
1468641600,Partly cloudy throughout the day.,clear-day,1468662000,1468715160,0.4,0.0004,0.0044,0.35,90.18,1468694700,72.47,1468747680,92.59,1468694400,73.8,1468747680,67.06,0.65,1015.7,2.08,8.2,1468699320,207,0.25,9,1468688280,9.873,74.19,1468663080,90.18,1468694700,75.28,1468663080,92.59,1468694400,2016-07-16,1468704960.0,rain,
1468728000,Partly cloudy throughout the day.,partly-cloudy-day,1468748460,1468801560,0.44,0.0,0.0,0.0,90.29,1468792680,73.83,1468836180,94.49,1468781220,75.14,1468836120,67.4,0.64,1018.3,1.61,8.95,1468785600,249,0.38,8,1468770420,9.997,72.47,1468747680,90.29,1468792680,73.8,1468747680,94.49,1468781220,2016-07-17,,,
1468814400,Light rain in the evening.,rain,1468834920,1468887900,0.47,0.0051,0.0911,0.92,93.16,1468870620,73.92,1468923900,97.72,1468870680,74.46,1468924620,68.94,0.67,1017.6,2.74,11.93,1468862160,233,0.3,9,1468857540,9.712,73.83,1468836180,93.16,1468870620,75.14,1468836120,97.72,1468870680,2016-07-18,1468879140.0,rain,
1468900800,Clear throughout the day.,partly-cloudy-day,1468921380,1468974240,0.5,0.0,0.0,0.0,82.99,1468962120,66.75,1469008500,82.49,1468962120,67.24,1469008500,58.86,0.54,1018.3,3.41,12.64,1468961640,314,0.4,9,1468946160,9.997,73.92,1468923900,82.99,1468962120,74.46,1468924620,82.49,1468962120,2016-07-19,,,
1468987200,Clear throughout the day.,clear-day,1469007840,1469060640,0.54,0.0,0.0,0.0,83.16,1469044800,69.75,1469092740,82.66,1469044800,70.65,1469092440,56.12,0.51,1021.9,2.07,8.01,1469048040,159,0.29,10,1469034720,9.997,66.75,1469008500,83.16,1469044800,67.24,1469008500,82.66,1469044800,2016-07-20,,,
1469073600,Clear throughout the day.,clear-day,1469094240,1469146980,0.57,0.0,0.0,0.0,88.13,1469125800,72.75,1469181060,88.56,1469127120,74.2,1469181000,63.56,0.61,1019.7,3.68,10.84,1469130600,215,0.05,10,1469119920,9.957,69.75,1469092740,88.13,1469125800,70.65,1469092440,88.56,1469127120,2016-07-21,,,
1469160000,Clear throughout the day.,clear-day,1469180700,1469233320,0.61,0.0,0.0,0.0,94.38,1469218200,79.21,1469257620,100.73,1469217780,81.96,1469265180,69.4,0.65,1012.6,6.05,14.1,1469221140,236,0.07,10,1469206680,9.997,72.75,1469181060,94.38,1469218200,74.2,1469181000,100.73,1469217780,2016-07-22,,,
1469246400,Clear throughout the day.,clear-day,1469267160,1469319660,0.64,0.0,0.0,0.0,95.06,1469307540,72.72,1469354100,94.56,1469307540,73.38,1469354040,63.08,0.47,1010.0,3.74,12.71,1469300640,277,0.08,10,1469292960,9.993,79.21,1469257620,95.06,1469307540,81.96,1469265180,94.56,1469307540,2016-07-23,,,
1469332800,Clear throughout the day.,clear-day,1469353620,1469406000,0.68,0.0,0.0,0.0,92.5,1469383620,77.06,1469447940,92.89,1469383680,78.77,1469447760,63.57,0.53,1014.1,2.22,9.58,1469393160,211,0.03,10,1469379120,9.997,72.72,1469354100,92.5,1469383620,73.38,1469354040,92.89,1469383680,2016-07-24,,,
1469419200,Heavy rain in the evening.,rain,1469440080,1469492340,0.72,0.03,0.4884,1.0,91.08,1469470080,72.03,1469526840,99.56,1469470080,73.63,1469526840,71.19,0.75,1012.5,2.93,9.38,1469483640,202,0.52,10,1469466960,9.06,73.93,1469488440,91.08,1469470080,75.92,1469502000,99.56,1469470080,2016-07-25,1469487540.0,rain,
1469505600,Clear throughout the day.,clear-day,1469526540,1469578740,0.75,0.0,0.0,0.0,90.98,1469567220,72.35,1469612460,92.62,1469566860,73.29,1469612580,67.23,0.65,1011.8,3.22,11.47,1469553660,292,0.17,9,1469549160,9.992,72.03,1469526840,90.98,1469567220,73.63,1469526840,92.62,1469566860,2016-07-26,,,
1469592000,Clear throughout the day.,clear-day,1469613000,1469665080,0.79,0.0,0.0,0.0,90.56,1469648880,73.87,1469698680,91.78,1469648160,75.52,1469698680,64.69,0.57,1013.2,1.65,7.95,1469651820,196,0.14,10,1469638080,9.971,72.35,1469612460,90.56,1469648880,73.29,1469612580,91.78,1469648160,2016-07-27,,,
1469678400,Light rain overnight.,clear-day,1469699460,1469751420,0.83,0.0,0.0,0.0,92.28,1469727900,70.25,1469793600,95.07,1469722320,71.79,1469793600,70.06,0.7,1012.0,2.3,10.69,1469742780,196,0.17,10,1469725140,9.799,73.87,1469698680,92.28,1469727900,75.52,1469698680,95.07,1469722320,2016-07-28,,,
1469764800,Rain in the morning.,rain,1469785920,1469837760,0.86,0.0208,0.1213,1.0,84.55,1469825160,71.31,1469869980,88.31,1469825460,72.9,1469869980,69.89,0.8,1010.7,2.25,9.15,1469814840,55,0.76,5,1469811480,8.523,69.93,1469796600,84.55,1469825160,71.51,1469796480,88.31,1469825460,2016-07-29,1469785620.0,rain,
1469851200,Light rain starting in the afternoon.,rain,1469872380,1469924100,0.9,0.0111,0.0858,1.0,84.12,1469901300,73.95,1469923500,88.96,1469901360,75.96,1469923560,71.09,0.83,1015.4,1.83,9.87,1469905080,129,0.54,6,1469891520,8.785,71.31,1469869980,84.12,1469901300,72.9,1469869980,88.96,1469901360,2016-07-30,1469916300.0,rain,
1469937600,"Light rain until afternoon, starting again overnight.",rain,1469958840,1470010440,0.94,0.0072,0.0486,0.9,79.35,1469993400,69.37,1470051540,81.96,1469993340,70.84,1470051600,72.23,0.89,1015.7,3.03,9.5,1469998860,101,0.99,5,1469985120,9.182,72.58,1470020400,79.35,1469993400,74.44,1470020400,81.96,1469993340,2016-07-31,1469983800.0,rain,
1470024000,Overcast throughout the day.,rain,1470045300,1470096780,0.97,0.0011,0.0266,0.78,77.71,1470084720,70.03,1470134820,78.2,1470084660,71.06,1470134940,67.9,0.84,1017.2,2.32,6.75,1470088620,86,0.97,4,1470070980,9.992,69.37,1470051540,77.71,1470084720,70.84,1470051600,78.2,1470084660,2016-08-01,1470024000.0,rain,
1470110400,Mostly cloudy throughout the day.,partly-cloudy-day,1470131760,1470183060,0.01,0.0,0.0,0.0,77.9,1470157020,64.25,1470216960,77.74,1470157020,65.1,1470217020,63.83,0.73,1018.7,2.83,8.59,1470150180,73,0.76,7,1470154080,9.997,68.64,1470193200,77.9,1470157020,69.29,1470193200,77.74,1470157020,2016-08-02,,,
1470196800,Clear throughout the day.,clear-day,1470218220,1470269400,0.04,0.0,0.0,0.0,79.98,1470250980,63.25,1470303720,79.62,1470250920,63.91,1470303480,60.84,0.68,1021.0,2.41,8.38,1470257760,100,0.08,9,1470241860,9.972,64.25,1470216960,79.98,1470250980,65.1,1470217020,79.62,1470250920,2016-08-03,,,
1470283200,Clear throughout the day.,clear-day,1470304680,1470355740,0.07,0.0,0.0,0.0,81.28,1470334620,66.62,1470386340,81.65,1470335340,67.22,1470386400,61.71,0.69,1020.4,2.08,7.78,1470347820,169,0.11,7,1470329280,9.997,63.25,1470303720,81.28,1470334620,63.91,1470303480,81.65,1470335340,2016-08-04,,,
1470369600,Partly cloudy throughout the day.,partly-cloudy-day,1470391140,1470442080,0.11,0.0,0.0,0.0,82.61,1470418740,72.4,1470468660,84.04,1470422160,73.55,1470468360,63.73,0.67,1015.7,3.39,9.88,1470434160,202,0.36,8,1470411840,9.955,66.62,1470386340,82.61,1470418740,67.22,1470386400,84.04,1470422160,2016-08-05,,,
1470456000,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1470477600,1470528420,0.14,0.0008,0.0111,0.29,88.76,1470511740,70.87,1470566520,95.91,1470511980,71.46,1470566400,70.01,0.75,1007.8,3.52,8.6,1470495120,238,0.56,6,1470505920,9.982,72.4,1470468660,88.76,1470511740,73.55,1470468360,95.91,1470511980,2016-08-06,1470520500.0,rain,
1470542400,Clear throughout the day.,clear-day,1470564060,1470614760,0.17,0.0,0.0,0.0,86.97,1470603960,71.15,1470650340,86.47,1470603960,71.64,1470650340,60.18,0.53,1010.9,2.46,9.61,1470596880,306,0.12,9,1470588480,9.997,70.87,1470566520,86.97,1470603960,71.46,1470566400,86.47,1470603960,2016-08-07,,,
1470628800,Clear throughout the day.,clear-day,1470650520,1470701040,0.2,0.0,0.0,0.0,83.37,1470679320,67.6,1470735120,83.71,1470689760,68.65,1470734940,61.65,0.58,1016.7,1.49,6.25,1470686940,171,0.23,7,1470681900,9.997,71.15,1470650340,83.37,1470679320,71.64,1470650340,83.71,1470689760,2016-08-08,,,
1470715200,Humid throughout the day.,clear-day,1470736980,1470787380,0.23,0.0,0.0,0.0,87.37,1470763860,75.62,1470815400,86.87,1470763860,77.51,1470814800,63.45,0.64,1022.0,2.32,10.98,1470776160,173,0.08,8,1470758820,9.987,67.6,1470735120,87.37,1470763860,68.65,1470734940,86.87,1470763860,2016-08-09,,,
1470801600,Light rain in the afternoon.,rain,1470823440,1470873720,0.26,0.002,0.0296,0.8,87.17,1470862920,78.38,1470906780,95.85,1470860460,82.24,1470906420,73.94,0.8,1020.7,3.38,9.69,1470844740,203,0.85,5,1470854040,9.649,75.62,1470815400,87.17,1470862920,77.51,1470814800,95.85,1470860460,2016-08-10,1470851820.0,rain,
1470888000,Light rain overnight.,partly-cloudy-day,1470909900,1470960060,0.29,0.0001,0.0008,0.27,92.89,1470944760,74.01,1470982920,104.97,1470944580,75.88,1470982920,75.0,0.75,1017.4,3.16,8.67,1470945300,238,0.53,7,1470934380,9.988,78.38,1470906780,92.89,1470944760,82.24,1470906420,104.97,1470944580,2016-08-11,1470957600.0,rain,
1470974400,Humid and partly cloudy throughout the day.,rain,1470996300,1471046340,0.32,0.0077,0.095,0.97,95.02,1471028400,79.35,1471084020,106.77,1471025100,85.07,1471068540,74.36,0.75,1012.7,3.87,12.12,1471041780,255,0.48,8,1471019580,9.934,74.01,1470982920,95.02,1471028400,75.88,1470982920,106.77,1471025100,2016-08-12,1470981180.0,rain,
1471060800,Humid throughout the day.,clear-day,1471082760,1471132680,0.35,0.0,0.0,0.0,96.13,1471111260,80.13,1471166100,112.51,1471111860,84.94,1471165320,76.84,0.72,1011.9,3.01,10.53,1471115580,211,0.14,8,1471104420,9.948,79.35,1471084020,96.13,1471111260,85.07,1471068540,112.51,1471111860,2016-08-13,,,
1471147200,Humid throughout the day.,partly-cloudy-day,1471169220,1471219020,0.38,0.0011,0.0109,0.34,95.3,1471201440,76.37,1471255320,105.74,1471201260,78.15,1471255260,73.23,0.65,1013.7,3.15,10.74,1471204080,270,0.33,8,1471191300,9.997,80.13,1471166100,95.3,1471201440,84.94,1471165320,105.74,1471201260,2016-08-14,1471219320.0,rain,
1471233600,Humid throughout the day.,clear-day,1471255680,1471305300,0.42,0.0,0.0,0.0,90.05,1471289760,77.0,1471344120,92.9,1471288380,78.76,1471344000,70.68,0.68,1019.9,1.8,6.46,1471283640,284,0.2,8,1471277160,9.997,76.37,1471255320,90.05,1471289760,78.15,1471255260,92.9,1471288380,2016-08-15,,,
1471320000,Light rain overnight.,partly-cloudy-day,1471342140,1471391640,0.45,0.0005,0.009,0.22,87.76,1471379460,76.3,1471430220,97.9,1471383360,78.14,1471430280,74.12,0.76,1019.8,3.81,13.98,1471381140,192,0.54,5,1471363560,9.974,77.0,1471344120,87.76,1471379460,78.76,1471344000,97.9,1471383360,2016-08-16,1471395600.0,rain,
1471406400,Humid throughout the day.,rain,1471428600,1471477920,0.49,0.0017,0.0336,0.75,85.02,1471464540,73.28,1471517760,85.92,1471464420,74.81,1471517880,68.0,0.67,1015.9,4.15,16.87,1471409880,278,0.29,8,1471456200,9.997,76.3,1471430220,85.02,1471464540,78.14,1471430280,92.02,1471406400,2016-08-17,1471413660.0,rain,
1471492800,Possible drizzle in the morning.,rain,1471515060,1471564260,0.52,0.0005,0.0061,0.46,85.45,1471554180,73.7,1471600800,88.41,1471554240,75.2,1471600800,68.17,0.7,1015.0,0.93,5.09,1471553940,308,0.74,4,1471542660,9.995,73.28,1471517760,85.45,1471554180,74.81,1471517880,88.41,1471554240,2016-08-18,1471510920.0,rain,
1471579200,Partly cloudy throughout the day.,partly-cloudy-day,1471601520,1471650600,0.56,0.0,0.0,0.0,87.42,1471639800,71.22,1471688760,89.21,1471633380,72.73,1471688700,68.68,0.7,1013.2,1.98,9.18,1471612140,45,0.47,6,1471629120,9.997,73.7,1471600800,87.42,1471639800,75.2,1471600800,89.21,1471633380,2016-08-19,,,
